category,subcategory,form_number,form_name,pdf_url,url_version,efile_prefix_flag,fillable,field_count,page_count,sha256,local_path
adoption,Step Parent,HEA 2757,Ohio Department of Health/Vital Statistics,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/ohio-department-of-health_vital-statistics.pdf,4,False,True,45,1,767c56b90a29611da4ddc96534c544b3d3a691f964af72b7f504c6dc68e79176,pdfs/adoption/hea-2757__ohio-department-of-health-vital-statistics.pdf
adoption,Private Agency/Public Agency,HEA 2757,Ohio Department of Health/Vital Statistics,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/ohio-department-of-health_vital-statistics.pdf,4,False,True,45,1,767c56b90a29611da4ddc96534c544b3d3a691f964af72b7f504c6dc68e79176,pdfs/adoption/hea-2757__ohio-department-of-health-vital-statistics.pdf
adoption,Recognition of Foreign Decree,HEA 2757,Ohio Department of Health/Vital Statistics,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/ohio-department-of-health_vital-statistics.pdf,4,False,True,45,1,767c56b90a29611da4ddc96534c544b3d3a691f964af72b7f504c6dc68e79176,pdfs/adoption/hea-2757__ohio-department-of-health-vital-statistics.pdf
adoption,Adult Adoption,HEA 2757,Ohio Department of Health/Vital Statistics,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/ohio-department-of-health_vital-statistics.pdf,4,False,True,45,1,767c56b90a29611da4ddc96534c544b3d3a691f964af72b7f504c6dc68e79176,pdfs/adoption/hea-2757__ohio-department-of-health-vital-statistics.pdf
adoption,Private Placement,HEA 2757,Ohio Department of Health/Vital Statistics,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/ohio-department-of-health_vital-statistics.pdf,4,False,True,45,1,767c56b90a29611da4ddc96534c544b3d3a691f964af72b7f504c6dc68e79176,pdfs/adoption/hea-2757__ohio-department-of-health-vital-statistics.pdf
adoption,Custodian Adoption,HEA 2757,Ohio Department of Health/Vital Statistics,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/ohio-department-of-health_vital-statistics.pdf,4,False,True,45,1,767c56b90a29611da4ddc96534c544b3d3a691f964af72b7f504c6dc68e79176,pdfs/adoption/hea-2757__ohio-department-of-health-vital-statistics.pdf
adoption,Miscellaneous Forms,PC-1.D,Application for Continuance of Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/miscellaneous/application-for-continuance-of-hearing.pdf,4,False,True,17,1,45bc23f8241e600f7b07a559a9cfca548694fffdfe7cf3d7293935c493d1c0f0,pdfs/adoption/pc-1-d__application-for-continuance-of-hearing.pdf
adoption,Miscellaneous Forms,PC-1.De,Proposed Entry Continuing Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/miscellaneous/entry-continuing-hearing.pdf,1,False,True,14,1,9ac2fd289950d6fb3641dbf1ad4aa568c909dcde18e368012c6ad92e2b075341,pdfs/adoption/pc-1-de__proposed-entry-continuing-hearing.pdf
adoption,Step Parent,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/miscellaneous/entry-setting-hearing.pdf,2,False,True,18,1,9a4836d3e427cacfc2b1477d395082065e7ef17f270678f9120b58cf39564bfb,pdfs/adoption/pc-1-e__proposed-entry-setting-hearing.pdf
adoption,Private Agency/Public Agency,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/miscellaneous/entry-setting-hearing.pdf,2,False,True,18,1,9a4836d3e427cacfc2b1477d395082065e7ef17f270678f9120b58cf39564bfb,pdfs/adoption/pc-1-e__proposed-entry-setting-hearing.pdf
adoption,Recognition of Foreign Decree,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/miscellaneous/entry-setting-hearing.pdf,2,False,True,18,1,9a4836d3e427cacfc2b1477d395082065e7ef17f270678f9120b58cf39564bfb,pdfs/adoption/pc-1-e__proposed-entry-setting-hearing.pdf
adoption,Adult Adoption,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/miscellaneous/entry-setting-hearing.pdf,2,False,True,18,1,9a4836d3e427cacfc2b1477d395082065e7ef17f270678f9120b58cf39564bfb,pdfs/adoption/pc-1-e__proposed-entry-setting-hearing.pdf
adoption,Private Placement,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/miscellaneous/entry-setting-hearing.pdf,2,False,True,18,1,9a4836d3e427cacfc2b1477d395082065e7ef17f270678f9120b58cf39564bfb,pdfs/adoption/pc-1-e__proposed-entry-setting-hearing.pdf
adoption,Custodian Adoption,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/miscellaneous/entry-setting-hearing.pdf,2,False,True,18,1,9a4836d3e427cacfc2b1477d395082065e7ef17f270678f9120b58cf39564bfb,pdfs/adoption/pc-1-e__proposed-entry-setting-hearing.pdf
adoption,Miscellaneous Forms,PC-19.6,Affidavit for Service by Publication,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/affidavit-for-service-by-publication.pdf,4,False,True,33,2,458abe16612935ffea7f3458a6340247fdb7a95e3e7e817e4d89601b27703c89,pdfs/adoption/pc-19-6__affidavit-for-service-by-publication.pdf
adoption,Miscellaneous Forms,PC-A-18.0A,Amended Petition for Adoption of Minor,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/amended-petition-for-adoption-of-minor.pdf,4,False,True,96,3,f1bd978626a4ccab651020068d4df303fa00a1fb01ee1b892b034dfa7fcb6617,pdfs/adoption/pc-a-18-0a__amended-petition-for-adoption-of-minor.pdf
adoption,Step Parent,PC-A-18.3A,Consent of Minor to Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/consent-of-minor-to-adoption.pdf,4,False,True,9,1,e6f9d0538f5885e006704fef18f64a65ec4f6e6c68d5112f02722eef854bc06c,pdfs/adoption/pc-a-18-3a__consent-of-minor-to-adoption.pdf
adoption,Custodian Adoption,PC-A-18.3A,Consent of Minor to Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/consent-of-minor-to-adoption.pdf,4,False,True,9,1,e6f9d0538f5885e006704fef18f64a65ec4f6e6c68d5112f02722eef854bc06c,pdfs/adoption/pc-a-18-3a__consent-of-minor-to-adoption.pdf
adoption,Step Parent,PC-A-18.7,Proposed Final Decree of Adoption (Without Interlocutory Order),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-final-decree-of-adoption-wio.pdf,4,False,True,5,1,dd149bb59fd4fd1ba24ea458752468050eef5727268aa95e0902b1c691af5cd1,pdfs/adoption/pc-a-18-7__proposed-final-decree-of-adoption-without-interlocutory-order.pdf
adoption,Private Agency/Public Agency,PC-A-18.7,Proposed Final Decree of Adoption (Without Interlocutory Order),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-final-decree-of-adoption-wio.pdf,4,False,True,5,1,dd149bb59fd4fd1ba24ea458752468050eef5727268aa95e0902b1c691af5cd1,pdfs/adoption/pc-a-18-7__proposed-final-decree-of-adoption-without-interlocutory-order.pdf
adoption,Custodian Adoption,PC-A-18.7,Proposed Final Decree of Adoption (Without Interlocutory Order),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-final-decree-of-adoption-wio.pdf,4,False,True,5,1,dd149bb59fd4fd1ba24ea458752468050eef5727268aa95e0902b1c691af5cd1,pdfs/adoption/pc-a-18-7__proposed-final-decree-of-adoption-without-interlocutory-order.pdf
adoption,Miscellaneous Forms,PC-A-18.7A,Amended Proposed Final Decree of Adoption (Without Interlocutory Order),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/amended-proposed-final-decree-of-adoption-wio.pdf,4,False,True,5,1,13b688aac487476e2aa81ee2c964e554ed196aad485186d3624fbcb08bcb3116,pdfs/adoption/pc-a-18-7a__amended-proposed-final-decree-of-adoption-without-interlocutory-order.pdf
adoption,Pre-Placement,PC-A-18.P1,Application for Placement,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/application-for-placement.pdf,4,False,True,20,1,8e5ba74d4b6d73a810c419873919275aec0ed85251283c985e6eb106fafcdda5,pdfs/adoption/pc-a-18-p1__application-for-placement.pdf
adoption,Pre-Placement,PC-A-18.P2,Affadavit/Application for Placement,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/affadavit-application-for-placement.pdf,4,False,True,8,1,7522f72f1efdb03791ca84224469f5ad04fab0ffad71260ae9784fbdd3c3f33f,pdfs/adoption/pc-a-18-p2__affadavit-application-for-placement.pdf
adoption,Pre-Placement,PC-A-18.PP1,Preplacement Application and Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/preplacement-application-and-affidavit.pdf,4,False,True,146,4,926b72b71ec04b12ffdd33b852f6be189996883c2416fd56d810495d7b670e08,pdfs/adoption/pc-a-18-pp1__preplacement-application-and-affidavit.pdf
adoption,Adult Adoption,PC-A-19.0,Petition for Adoption of Adult,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petition-for-adoption-of-adult.pdf,4,False,True,28,1,88245d50718d6aa7065afa3a4a5a64bde41a6cc73af0661037147bee85cba916,pdfs/adoption/pc-a-19-0__petition-for-adoption-of-adult.pdf
adoption,Recognition of Foreign Decree,PC-A-19.2,Petition of Foreign Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petition-of-foreign-adoption.pdf,4,False,True,44,2,3a08cc54cf5e1eaa29a112c75a32dea2825cca7891427a02068d11fa516b406a,pdfs/adoption/pc-a-19-2__petition-of-foreign-adoption.pdf
adoption,Miscellaneous Forms,PC-A-19.3,Proposed Order for Ohio Birth Record for Foreign Born Child,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-order-for-ohio-birth-record-for-foreign-born-child.pdf,4,False,True,18,1,de77a18087bbf56cc623fef8159cd371697fbb584537232f21340ccc51ae9b58,pdfs/adoption/pc-a-19-3__proposed-order-for-ohio-birth-record-for-foreign-born-child.pdf
adoption,Miscellaneous Forms,PC-A-19.8,Adoption Information Request,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/7/documents/forms/adoption/adoption-information-request.pdf,7,False,True,15,1,8c9153a0b97872483974a1daa43bff79f20d3080a818eae9d94d25957297ca1e,pdfs/adoption/pc-a-19-8__adoption-information-request.pdf
adoption,Step Parent,ePC-A-18.0,Petition for Adoption of Minor,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petition-for-adoption-of-minor.pdf,4,True,True,88,3,1b968f79d2e9f0401cbb0aec1ebf4b33767dbe063f863282427c078eba31d0b3,pdfs/adoption/epc-a-18-0__petition-for-adoption-of-minor.pdf
adoption,Private Agency/Public Agency,ePC-A-18.0,Petition for Adoption of Minor,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petition-for-adoption-of-minor.pdf,4,True,True,88,3,1b968f79d2e9f0401cbb0aec1ebf4b33767dbe063f863282427c078eba31d0b3,pdfs/adoption/epc-a-18-0__petition-for-adoption-of-minor.pdf
adoption,Private Placement,ePC-A-18.0,Petition for Adoption of Minor,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petition-for-adoption-of-minor.pdf,4,True,True,88,3,1b968f79d2e9f0401cbb0aec1ebf4b33767dbe063f863282427c078eba31d0b3,pdfs/adoption/epc-a-18-0__petition-for-adoption-of-minor.pdf
adoption,Custodian Adoption,ePC-A-18.0,Petition for Adoption of Minor,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petition-for-adoption-of-minor.pdf,4,True,True,88,3,1b968f79d2e9f0401cbb0aec1ebf4b33767dbe063f863282427c078eba31d0b3,pdfs/adoption/epc-a-18-0__petition-for-adoption-of-minor.pdf
adoption,Miscellaneous Forms,ePC-A-18.10,Certificate of Service by Adoption Assessor,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/certificate-of-service-by-adoption-assessor.pdf,4,True,True,13,1,77ff9493755e2e216aa442a456d1c0c9b2e8f619897b9834a2942d962bd844c4,pdfs/adoption/epc-a-18-10__certificate-of-service-by-adoption-assessor.pdf
adoption,Step Parent,ePC-A-18.2,Proposed Notice of Hearing on Petition for Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-notice-of-hearing-on-petition-for-adoption.pdf,4,True,True,21,2,cfa4cf61913abe4d187c55c73123a2a97be97b0f8217bbc76be78f47d4e50359,pdfs/adoption/epc-a-18-2__proposed-notice-of-hearing-on-petition-for-adoption.pdf
adoption,Private Agency/Public Agency,ePC-A-18.2,Proposed Notice of Hearing on Petition for Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-notice-of-hearing-on-petition-for-adoption.pdf,4,True,True,21,2,cfa4cf61913abe4d187c55c73123a2a97be97b0f8217bbc76be78f47d4e50359,pdfs/adoption/epc-a-18-2__proposed-notice-of-hearing-on-petition-for-adoption.pdf
adoption,Custodian Adoption,ePC-A-18.2,Proposed Notice of Hearing on Petition for Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-notice-of-hearing-on-petition-for-adoption.pdf,4,True,True,21,2,cfa4cf61913abe4d187c55c73123a2a97be97b0f8217bbc76be78f47d4e50359,pdfs/adoption/epc-a-18-2__proposed-notice-of-hearing-on-petition-for-adoption.pdf
adoption,Step Parent,ePC-A-18.3,Consent to Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/consent-to-adoption.pdf,4,True,True,26,1,423a522a5eaf675d19b5c970e2e2c551c90e4563baeff12531600fb9555dc461,pdfs/adoption/epc-a-18-3__consent-to-adoption.pdf
adoption,Adult Adoption,ePC-A-18.3,Consent to Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/consent-to-adoption.pdf,4,True,True,26,1,423a522a5eaf675d19b5c970e2e2c551c90e4563baeff12531600fb9555dc461,pdfs/adoption/epc-a-18-3__consent-to-adoption.pdf
adoption,Pre-Placement,ePC-A-18.3,Consent to Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/consent-to-adoption.pdf,4,True,True,26,1,423a522a5eaf675d19b5c970e2e2c551c90e4563baeff12531600fb9555dc461,pdfs/adoption/epc-a-18-3__consent-to-adoption.pdf
adoption,Custodian Adoption,ePC-A-18.3,Consent to Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/consent-to-adoption.pdf,4,True,True,26,1,423a522a5eaf675d19b5c970e2e2c551c90e4563baeff12531600fb9555dc461,pdfs/adoption/epc-a-18-3__consent-to-adoption.pdf
adoption,Private Placement,ePC-A-18.3B,Affidavit/Unknown Birth Parents,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/affidavit-unknown-birth-parents.pdf,4,True,True,16,1,0af32883ce61e820c2f255c9cc6a98825129e602768c5bdfbcf7fd6892395088,pdfs/adoption/epc-a-18-3b__affidavit-unknown-birth-parents.pdf
adoption,Private Placement,ePC-A-18.5e,Proposed Interlocutory Order of Adoption,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-interlocutory-order-of-adoption.pdf,4,True,True,6,1,9c11dcabdd55d7c2232522ec708133853ba62d58d7a67e9df9a48aa0eab65729,pdfs/adoption/epc-a-18-5e__proposed-interlocutory-order-of-adoption.pdf
adoption,Private Placement,ePC-A-18.6,Proposed Final Decree of Adoption (After Interlocutory Order),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-final-decree-of-adoption-aio.pdf,4,True,True,5,1,494a06fcf8203b208b9451c6931d1e1df6a3d5c8449f3dcd676f9ac029031e39,pdfs/adoption/epc-a-18-6__proposed-final-decree-of-adoption-after-interlocutory-order.pdf
adoption,Step Parent,ePC-A-18.8,Proposed Adoption Certificate for Parents,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/adoption/proposed-adoption-certificate-for-parents.pdf,5,True,True,17,1,cea9dc81b39da50ec8cd7c9b9f09d14afea2a11d8ed9b605f2180b550db9ea4d,pdfs/adoption/epc-a-18-8__proposed-adoption-certificate-for-parents.pdf
adoption,Private Agency/Public Agency,ePC-A-18.8,Proposed Adoption Certificate for Parents,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/adoption/proposed-adoption-certificate-for-parents.pdf,5,True,True,17,1,cea9dc81b39da50ec8cd7c9b9f09d14afea2a11d8ed9b605f2180b550db9ea4d,pdfs/adoption/epc-a-18-8__proposed-adoption-certificate-for-parents.pdf
adoption,Private Placement,ePC-A-18.8,Proposed Adoption Certificate for Parents,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/adoption/proposed-adoption-certificate-for-parents.pdf,5,True,True,17,1,cea9dc81b39da50ec8cd7c9b9f09d14afea2a11d8ed9b605f2180b550db9ea4d,pdfs/adoption/epc-a-18-8__proposed-adoption-certificate-for-parents.pdf
adoption,Custodian Adoption,ePC-A-18.8,Proposed Adoption Certificate for Parents,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/adoption/proposed-adoption-certificate-for-parents.pdf,5,True,True,17,1,cea9dc81b39da50ec8cd7c9b9f09d14afea2a11d8ed9b605f2180b550db9ea4d,pdfs/adoption/epc-a-18-8__proposed-adoption-certificate-for-parents.pdf
adoption,Adult Adoption,ePC-A-18.8A,Proposed Adoption Certificate for Adult,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/adoption/proposed-adoption-certificate-for-adult.pdf,5,True,True,16,1,f71d80cf0ada8a39d2ef5afa0109759286ebaa2b522cd69b6c39d8b0c9d5860d,pdfs/adoption/epc-a-18-8a__proposed-adoption-certificate-for-adult.pdf
adoption,Miscellaneous Forms,ePC-A-18.8AM,Amended Adoption Certificate for Parents,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/amended-adoption-certificate-for-parents.pdf,4,True,True,17,1,63b6ae8f6b7aa5465255c895bde358dadfd09b412a2efc664335d41cf954b703,pdfs/adoption/epc-a-18-8am__amended-adoption-certificate-for-parents.pdf
adoption,Step Parent,ePC-A-18.9A,Petitioner's Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petitioner-s-account.pdf,4,True,True,97,2,b75465bc5c5b3d604c006b7b08252b768daa96037e900684f543d383eb650fac,pdfs/adoption/epc-a-18-9a__petitioner-s-account.pdf
adoption,Private Agency/Public Agency,ePC-A-18.9A,Petitioner's Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petitioner-s-account.pdf,4,True,True,97,2,b75465bc5c5b3d604c006b7b08252b768daa96037e900684f543d383eb650fac,pdfs/adoption/epc-a-18-9a__petitioner-s-account.pdf
adoption,Recognition of Foreign Decree,ePC-A-18.9A,Petitioner's Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petitioner-s-account.pdf,4,True,True,97,2,b75465bc5c5b3d604c006b7b08252b768daa96037e900684f543d383eb650fac,pdfs/adoption/epc-a-18-9a__petitioner-s-account.pdf
adoption,Adult Adoption,ePC-A-18.9A,Petitioner's Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petitioner-s-account.pdf,4,True,True,97,2,b75465bc5c5b3d604c006b7b08252b768daa96037e900684f543d383eb650fac,pdfs/adoption/epc-a-18-9a__petitioner-s-account.pdf
adoption,Private Placement,ePC-A-18.9A,Petitioner's Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petitioner-s-account.pdf,4,True,True,97,2,b75465bc5c5b3d604c006b7b08252b768daa96037e900684f543d383eb650fac,pdfs/adoption/epc-a-18-9a__petitioner-s-account.pdf
adoption,Custodian Adoption,ePC-A-18.9A,Petitioner's Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/petitioner-s-account.pdf,4,True,True,97,2,b75465bc5c5b3d604c006b7b08252b768daa96037e900684f543d383eb650fac,pdfs/adoption/epc-a-18-9a__petitioner-s-account.pdf
adoption,Step Parent,ePC-A-18.P3,Custody Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/custody-affadavit.pdf,4,True,True,40,2,dded98fd02bb640070bfd531c45112c244ba87cda46e317d1da47c953666fd07,pdfs/adoption/epc-a-18-p3__custody-affidavit.pdf
adoption,Private Agency/Public Agency,ePC-A-18.P3,Custody Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/custody-affadavit.pdf,4,True,True,40,2,dded98fd02bb640070bfd531c45112c244ba87cda46e317d1da47c953666fd07,pdfs/adoption/epc-a-18-p3__custody-affidavit.pdf
adoption,Pre-Placement,ePC-A-18.P3,Custody Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/custody-affadavit.pdf,4,True,True,40,2,dded98fd02bb640070bfd531c45112c244ba87cda46e317d1da47c953666fd07,pdfs/adoption/epc-a-18-p3__custody-affidavit.pdf
adoption,Private Placement,ePC-A-18.P3,Custody Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/custody-affadavit.pdf,4,True,True,40,2,dded98fd02bb640070bfd531c45112c244ba87cda46e317d1da47c953666fd07,pdfs/adoption/epc-a-18-p3__custody-affidavit.pdf
adoption,Custodian Adoption,ePC-A-18.P3,Custody Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/custody-affadavit.pdf,4,True,True,40,2,dded98fd02bb640070bfd531c45112c244ba87cda46e317d1da47c953666fd07,pdfs/adoption/epc-a-18-p3__custody-affidavit.pdf
adoption,Pre-Placement,ePC-A-18.P4,Affidavit/Birth Parents at Placement,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/affidavit-birth-parents-at-placement.pdf,4,True,True,18,1,a8c27b8b8747e3e363d74c6cc9418f263e38e3c0a18963f2bb20208a02f640fb,pdfs/adoption/epc-a-18-p4__affidavit-birth-parents-at-placement.pdf
adoption,Pre-Placement,ePC-A-18.P5e,Proposed Entry Approving Placement,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-entry-approving-placement.pdf,4,True,True,11,1,18e200c181f596dd6fcfaa9f9b8b83de8c08091cbc2ef09bbc4eff36e1531749,pdfs/adoption/epc-a-18-p5e__proposed-entry-approving-placement.pdf
adoption,Miscellaneous Forms,ePC-A-18.RP1,Relative Application for Placement,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/relative-application-for-placement.pdf,4,True,True,18,1,44b2d523759f7007cc79476729020395bb300f203ab4ed8277d580e557d2bda0,pdfs/adoption/epc-a-18-rp1__relative-application-for-placement.pdf
adoption,Miscellaneous Forms,ePC-A-18.RP2e,Proposed Entry Approving Relative Placement,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-entry-approving-relative-placement.pdf,4,True,True,5,1,ad75d5b0149ccb19a205a39432b6ecf20ec02608afb092be7acbbfd842b0396d,pdfs/adoption/epc-a-18-rp2e__proposed-entry-approving-relative-placement.pdf
adoption,Step Parent,ePC-A-18.SA,Supplement to Adoption Petition/Pre-Placement Application,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/supplement-to-adoption-petition_pre-placement-application.pdf,4,True,True,36,1,32dfa631b187223f5f87bf90489e600413f327e3060287fc95ba15b7be23d523,pdfs/adoption/epc-a-18-sa__supplement-to-adoption-petition-pre-placement-application.pdf
adoption,Private Agency/Public Agency,ePC-A-18.SA,Supplement to Adoption Petition/Pre-Placement Application,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/supplement-to-adoption-petition_pre-placement-application.pdf,4,True,True,36,1,32dfa631b187223f5f87bf90489e600413f327e3060287fc95ba15b7be23d523,pdfs/adoption/epc-a-18-sa__supplement-to-adoption-petition-pre-placement-application.pdf
adoption,Pre-Placement,ePC-A-18.SA,Supplement to Adoption Petition/Pre-Placement Application,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/supplement-to-adoption-petition_pre-placement-application.pdf,4,True,True,36,1,32dfa631b187223f5f87bf90489e600413f327e3060287fc95ba15b7be23d523,pdfs/adoption/epc-a-18-sa__supplement-to-adoption-petition-pre-placement-application.pdf
adoption,Custodian Adoption,ePC-A-18.SA,Supplement to Adoption Petition/Pre-Placement Application,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/supplement-to-adoption-petition_pre-placement-application.pdf,4,True,True,36,1,32dfa631b187223f5f87bf90489e600413f327e3060287fc95ba15b7be23d523,pdfs/adoption/epc-a-18-sa__supplement-to-adoption-petition-pre-placement-application.pdf
adoption,Adult Adoption,ePC-A-19.1,Proposed Final Order of Adoption of Adult,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-final-order-of-adoption-of-adult.pdf,4,True,True,13,1,ab4d9b32b1b4c832920916025d8cba0c520b859e9c4bcb6a4620fd9d2548f7a5,pdfs/adoption/epc-a-19-1__proposed-final-order-of-adoption-of-adult.pdf
adoption,Recognition of Foreign Decree,ePC-A-19.3,Proposed Order for Ohio Birth Record of Foreign Born Child,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/proposed-order-for-ohio-birth-record-for-foreign-born-child.pdf,4,True,True,18,1,de77a18087bbf56cc623fef8159cd371697fbb584537232f21340ccc51ae9b58,pdfs/adoption/epc-a-19-3__proposed-order-for-ohio-birth-record-of-foreign-born-child.pdf
adoption,Step Parent,ePC-A-19.4,Notice to the Child Support Enforcement Agency,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/notice-to-the-child-support-enforcement-agency.pdf,4,True,True,18,1,597b28a0c8dd0070cfa384b449c1985eb29217b41afbfba631c6e31fe071457a,pdfs/adoption/epc-a-19-4__notice-to-the-child-support-enforcement-agency.pdf
adoption,Custodian Adoption,ePC-A-19.4,Notice to the Child Support Enforcement Agency,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/notice-to-the-child-support-enforcement-agency.pdf,4,True,True,18,1,597b28a0c8dd0070cfa384b449c1985eb29217b41afbfba631c6e31fe071457a,pdfs/adoption/epc-a-19-4__notice-to-the-child-support-enforcement-agency.pdf
adoption,Miscellaneous Forms,ePC-A-19.4,Notice to the Child Support Enforcement Agency,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/adoption/notice-to-the-child-support-enforcement-agency.pdf,4,True,True,18,1,597b28a0c8dd0070cfa384b449c1985eb29217b41afbfba631c6e31fe071457a,pdfs/adoption/epc-a-19-4__notice-to-the-child-support-enforcement-agency.pdf
